"time","strength","rho","var_cause","var_consequence","id_timeseries","theta","Observations","Predictions","Pred_Variance","stocklong","assessid","scientificname","commonname","areaid","region"
2017,-0.0260905022867397,0.25650461333711,"UdivUmsypref","R","BGRDRNSWWA",0,1.66862245566553,0.225688712345577,1.0889185117992,"Blue grenadier New South Wales to Western Australia","CSIRO-BGRDRNSWWA-1960-2020-MOESENEDER","Macruronus novaezelandiae","Blue grenadier","Australia-AFMA-NSWWA","Australia"
2018,-0.0387876584091961,0.25650461333711,"UdivUmsypref","R","BGRDRNSWWA",0,-0.253099140547781,0.39577563895992,1.21899243420917,"Blue grenadier New South Wales to Western Australia","CSIRO-BGRDRNSWWA-1960-2020-MOESENEDER","Macruronus novaezelandiae","Blue grenadier","Australia-AFMA-NSWWA","Australia"
2019,-0.0347825084907292,0.25650461333711,"UdivUmsypref","R","BGRDRNSWWA",0,-0.248196789537033,-0.452462359246735,1.3135033401297,"Blue grenadier New South Wales to Western Australia","CSIRO-BGRDRNSWWA-1960-2020-MOESENEDER","Macruronus novaezelandiae","Blue grenadier","Australia-AFMA-NSWWA","Australia"
2020,-0.0359796070446385,0.25650461333711,"UdivUmsypref","R","BGRDRNSWWA",0,-0.243294438526284,-0.247530963664724,1.15886363144921,"Blue grenadier New South Wales to Western Australia","CSIRO-BGRDRNSWWA-1960-2020-MOESENEDER","Macruronus novaezelandiae","Blue grenadier","Australia-AFMA-NSWWA","Australia"
2021,-0.0359037610942561,0.25650461333711,"UdivUmsypref","R","BGRDRNSWWA",0,NA,-0.339574525401799,1.19632897662012,"Blue grenadier New South Wales to Western Australia","CSIRO-BGRDRNSWWA-1960-2020-MOESENEDER","Macruronus novaezelandiae","Blue grenadier","Australia-AFMA-NSWWA","Australia"
1954,NA,0.997956615794282,"UdivUmsypref","R","BGROCKPCOAST",3,1.06883356926884,NA,NA,"Blackgill rockfish Pacific Coast","NWFSC-BGROCKPCOAST-1950-2011-STACHURA","Sebastes melanostomus","Blackgill rockfish","USA-NMFS-PCOAST","US West Coast"
1955,-0.0343482574668773,0.997956615794282,"UdivUmsypref","R","BGROCKPCOAST",3,1.06883356926884,1.06848107973409,0.121183378831756,"Blackgill rockfish Pacific Coast","NWFSC-BGROCKPCOAST-1950-2011-STACHURA","Sebastes melanostomus","Blackgill rockfish","USA-NMFS-PCOAST","US West Coast"
1956,-0.0344067066957071,0.997956615794282,"UdivUmsypref","R","BGROCKPCOAST",3,1.06883356926884,1.07006284686639,0.125871603058969,"Blackgill rockfish Pacific Coast","NWFSC-BGROCKPCOAST-1950-2011-STACHURA","Sebastes melanostomus","Blackgill rockfish","USA-NMFS-PCOAST","US West Coast"
1957,-0.0350980380488005,0.997956615794282,"UdivUmsypref","R","BGROCKPCOAST",3,1.06883356926884,1.06384211491053,0.111939259007273,"Blackgill rockfish Pacific Coast","NWFSC-BGROCKPCOAST-1950-2011-STACHURA","Sebastes melanostomus","Blackgill rockfish","USA-NMFS-PCOAST","US West Coast"
1958,-0.0350085992573112,0.997956615794282,"UdivUmsypref","R","BGROCKPCOAST",3,1.06883356926884,1.06418797303197,0.11234554772734,"Blackgill rockfish Pacific Coast","NWFSC-BGROCKPCOAST-1950-2011-STACHURA","Sebastes melanostomus","Blackgill rockfish","USA-NMFS-PCOAST","US West Coast"
1959,-0.0353557066727336,0.997956615794282,"UdivUmsypref","R","BGROCKPCOAST",3,1.06883356926884,1.06291623621503,0.111340443060965,"Blackgill rockfish Pacific Coast","NWFSC-BGROCKPCOAST-1950-2011-STACHURA","Sebastes melanostomus","Blackgill rockfish","USA-NMFS-PCOAST","US West Coast"
1960,-0.0299621147982984,0.997956615794282,"UdivUmsypref","R","BGROCKPCOAST",3,1.03040234661144,1.06672308309745,0.112653040468261,"Blackgill rockfish Pacific Coast","NWFSC-BGROCKPCOAST-1950-2011-STACHURA","Sebastes melanostomus","Blackgill rockfish","USA-NMFS-PCOAST","US West Coast"
1961,-0.0362204509857002,0.997956615794282,"UdivUmsypref","R","BGROCKPCOAST",3,1.03040234661144,1.03487226275889,0.104970168095154,"Blackgill rockfish Pacific Coast","NWFSC-BGROCKPCOAST-1950-2011-STACHURA","Sebastes melanostomus","Blackgill rockfish","USA-NMFS-PCOAST","US West Coast"
1962,-0.0298518740994926,0.997956615794282,"UdivUmsypref","R","BGROCKPCOAST",3,1.03040234661144,1.01288475566711,0.101180491043054,"Blackgill rockfish Pacific Coast","NWFSC-BGROCKPCOAST-1950-2011-STACHURA","Sebastes melanostomus","Blackgill rockfish","USA-NMFS-PCOAST","US West Coast"
1963,-0.0328087875626853,0.997956615794282,"UdivUmsypref","R","BGROCKPCOAST",3,1.03040234661144,1.02461415684345,0.109659319457733,"Blackgill rockfish Pacific Coast","NWFSC-BGROCKPCOAST-1950-2011-STACHURA","Sebastes melanostomus","Blackgill rockfish","USA-NMFS-PCOAST","US West Coast"
1964,-0.0344202238506328,0.997956615794282,"UdivUmsypref","R","BGROCKPCOAST",3,1.03040234661144,1.03076236674285,0.105658388455041,"Blackgill rockfish Pacific Coast","NWFSC-BGROCKPCOAST-1950-2011-STACHURA","Sebastes melanostomus","Blackgill rockfish","USA-NMFS-PCOAST","US West Coast"
1965,-0.0344171789255071,0.997956615794282,"UdivUmsypref","R","BGROCKPCOAST",3,1.03040234661144,1.02815839155923,0.107926967041097,"Blackgill rockfish Pacific Coast","NWFSC-BGROCKPCOAST-1950-2011-STACHURA","Sebastes melanostomus","Blackgill rockfish","USA-NMFS-PCOAST","US West Coast"
1966,-0.0344464932561911,0.997956615794282,"UdivUmsypref","R","BGROCKPCOAST",3,1.03040234661144,1.02392537997169,0.104834134935101,"Blackgill rockfish Pacific Coast","NWFSC-BGROCKPCOAST-1950-2011-STACHURA","Sebastes melanostomus","Blackgill rockfish","USA-NMFS-PCOAST","US West Coast"
1967,-0.0207612644677986,0.997956615794282,"UdivUmsypref","R","BGROCKPCOAST",3,0.99197112395404,1.01401792887817,0.13324750209781,"Blackgill rockfish Pacific Coast","NWFSC-BGROCKPCOAST-1950-2011-STACHURA","Sebastes melanostomus","Blackgill rockfish","USA-NMFS-PCOAST","US West Coast"
1968,-0.0236506399490933,0.997956615794282,"UdivUmsypref","R","BGROCKPCOAST",3,0.99197112395404,0.959020702621838,0.172882301346222,"Blackgill rockfish Pacific Coast","NWFSC-BGROCKPCOAST-1950-2011-STACHURA","Sebastes melanostomus","Blackgill rockfish","USA-NMFS-PCOAST","US West Coast"
1969,-0.0281304717696248,0.997956615794282,"UdivUmsypref","R","BGROCKPCOAST",3,0.953539901296641,0.976411440061507,0.115833821567983,"Blackgill rockfish Pacific Coast","NWFSC-BGROCKPCOAST-1950-2011-STACHURA","Sebastes melanostomus","Blackgill rockfish","USA-NMFS-PCOAST","US West Coast"
1970,-0.02500368637397,0.997956615794282,"UdivUmsypref","R","BGROCKPCOAST",3,0.953539901296641,0.923443257399659,0.114596248502616,"Blackgill rockfish Pacific Coast","NWFSC-BGROCKPCOAST-1950-2011-STACHURA","Sebastes melanostomus","Blackgill rockfish","USA-NMFS-PCOAST","US West Coast"
1971,-0.0308763780833563,0.997956615794282,"UdivUmsypref","R","BGROCKPCOAST",3,0.953539901296641,0.907715022844443,0.115181429811328,"Blackgill rockfish Pacific Coast","NWFSC-BGROCKPCOAST-1950-2011-STACHURA","Sebastes melanostomus","Blackgill rockfish","USA-NMFS-PCOAST","US West Coast"
1972,-0.0221808077515001,0.997956615794282,"UdivUmsypref","R","BGROCKPCOAST",3,0.915108678639241,0.928233815518663,0.130185246266078,"Blackgill rockfish Pacific Coast","NWFSC-BGROCKPCOAST-1950-2011-STACHURA","Sebastes melanostomus","Blackgill rockfish","USA-NMFS-PCOAST","US West Coast"
1973,-0.0142454151400118,0.997956615794282,"UdivUmsypref","R","BGROCKPCOAST",3,0.876677455981841,0.898489082086194,0.165535802451364,"Blackgill rockfish Pacific Coast","NWFSC-BGROCKPCOAST-1950-2011-STACHURA","Sebastes melanostomus","Blackgill rockfish","USA-NMFS-PCOAST","US West Coast"
1974,-0.0162926865378626,0.997956615794282,"UdivUmsypref","R","BGROCKPCOAST",3,0.838246233324442,0.849389207498706,0.168075846750814,"Blackgill rockfish Pacific Coast","NWFSC-BGROCKPCOAST-1950-2011-STACHURA","Sebastes melanostomus","Blackgill rockfish","USA-NMFS-PCOAST","US West Coast"
1975,-0.02100735953221,0.997956615794282,"UdivUmsypref","R","BGROCKPCOAST",3,0.799815010667042,0.797261564815461,0.16876706399251,"Blackgill rockfish Pacific Coast","NWFSC-BGROCKPCOAST-1950-2011-STACHURA","Sebastes melanostomus","Blackgill rockfish","USA-NMFS-PCOAST","US West Coast"
1976,-0.0200983228884547,0.997956615794282,"UdivUmsypref","R","BGROCKPCOAST",3,0.761383788009642,0.754887460922435,0.154314551796364,"Blackgill rockfish Pacific Coast","NWFSC-BGROCKPCOAST-1950-2011-STACHURA","Sebastes melanostomus","Blackgill rockfish","USA-NMFS-PCOAST","US West Coast"
1977,-0.0235500228806497,0.997956615794282,"UdivUmsypref","R","BGROCKPCOAST",3,0.722952565352243,0.712320566333428,0.161330203405034,"Blackgill rockfish Pacific Coast","NWFSC-BGROCKPCOAST-1950-2011-STACHURA","Sebastes melanostomus","Blackgill rockfish","USA-NMFS-PCOAST","US West Coast"
1978,-0.0242459638870761,0.997956615794282,"UdivUmsypref","R","BGROCKPCOAST",3,0.684521342694843,0.671852644837411,0.167743143943424,"Blackgill rockfish Pacific Coast","NWFSC-BGROCKPCOAST-1950-2011-STACHURA","Sebastes melanostomus","Blackgill rockfish","USA-NMFS-PCOAST","US West Coast"
1979,-0.0272948356315498,0.997956615794282,"UdivUmsypref","R","BGROCKPCOAST",3,0.607658897380044,0.626855433946653,0.200257456210226,"Blackgill rockfish Pacific Coast","NWFSC-BGROCKPCOAST-1950-2011-STACHURA","Sebastes melanostomus","Blackgill rockfish","USA-NMFS-PCOAST","US West Coast"
1980,-0.0420502111684578,0.997956615794282,"UdivUmsypref","R","BGROCKPCOAST",3,0.530796452065244,0.528158605700563,0.214553723281158,"Blackgill rockfish Pacific Coast","NWFSC-BGROCKPCOAST-1950-2011-STACHURA","Sebastes melanostomus","Blackgill rockfish","USA-NMFS-PCOAST","US West Coast"
1981,-0.0489408995083161,0.997956615794282,"UdivUmsypref","R","BGROCKPCOAST",3,0.453934006750445,0.450692053920818,0.244488612194571,"Blackgill rockfish Pacific Coast","NWFSC-BGROCKPCOAST-1950-2011-STACHURA","Sebastes melanostomus","Blackgill rockfish","USA-NMFS-PCOAST","US West Coast"
1982,-0.0560217451845852,0.997956615794282,"UdivUmsypref","R","BGROCKPCOAST",3,0.377071561435646,0.365330998773181,0.262121654212451,"Blackgill rockfish Pacific Coast","NWFSC-BGROCKPCOAST-1950-2011-STACHURA","Sebastes melanostomus","Blackgill rockfish","USA-NMFS-PCOAST","US West Coast"
1983,-0.0659507526692213,0.997956615794282,"UdivUmsypref","R","BGROCKPCOAST",3,0.261777893463447,0.264638655530173,0.313367906661371,"Blackgill rockfish Pacific Coast","NWFSC-BGROCKPCOAST-1950-2011-STACHURA","Sebastes melanostomus","Blackgill rockfish","USA-NMFS-PCOAST","US West Coast"
1984,-0.0968271958052204,0.997956615794282,"UdivUmsypref","R","BGROCKPCOAST",3,0.146484225491248,0.112262523535005,0.361296435509796,"Blackgill rockfish Pacific Coast","NWFSC-BGROCKPCOAST-1950-2011-STACHURA","Sebastes melanostomus","Blackgill rockfish","USA-NMFS-PCOAST","US West Coast"
1985,-0.0371840411941678,0.997956615794282,"UdivUmsypref","R","BGROCKPCOAST",3,0.108053002833848,0.0151799279073015,0.427194027769689,"Blackgill rockfish Pacific Coast","NWFSC-BGROCKPCOAST-1950-2011-STACHURA","Sebastes melanostomus","Blackgill rockfish","USA-NMFS-PCOAST","US West Coast"
1986,-0.137289902533245,0.997956615794282,"UdivUmsypref","R","BGROCKPCOAST",3,-0.00724066513835124,0.0350629884554611,0.406981240090007,"Blackgill rockfish Pacific Coast","NWFSC-BGROCKPCOAST-1950-2011-STACHURA","Sebastes melanostomus","Blackgill rockfish","USA-NMFS-PCOAST","US West Coast"
1987,-0.154497393464909,0.997956615794282,"UdivUmsypref","R","BGROCKPCOAST",3,-0.237828001082749,-0.0981645849271011,0.476488384086282,"Blackgill rockfish Pacific Coast","NWFSC-BGROCKPCOAST-1950-2011-STACHURA","Sebastes melanostomus","Blackgill rockfish","USA-NMFS-PCOAST","US West Coast"
1988,-0.25417077787747,0.997956615794282,"UdivUmsypref","R","BGROCKPCOAST",3,-0.506846559684547,-0.535907943088765,0.649602103577384,"Blackgill rockfish Pacific Coast","NWFSC-BGROCKPCOAST-1950-2011-STACHURA","Sebastes melanostomus","Blackgill rockfish","USA-NMFS-PCOAST","US West Coast"
1989,-0.136911042230486,0.997956615794282,"UdivUmsypref","R","BGROCKPCOAST",3,-0.891158786258544,-0.672480378781252,0.669204995583358,"Blackgill rockfish Pacific Coast","NWFSC-BGROCKPCOAST-1950-2011-STACHURA","Sebastes melanostomus","Blackgill rockfish","USA-NMFS-PCOAST","US West Coast"
1990,-0.0991337275693085,0.997956615794282,"UdivUmsypref","R","BGROCKPCOAST",3,-1.00645245423074,-1.25742034409519,1.11236898681965,"Blackgill rockfish Pacific Coast","NWFSC-BGROCKPCOAST-1950-2011-STACHURA","Sebastes melanostomus","Blackgill rockfish","USA-NMFS-PCOAST","US West Coast"
1991,-0.187115856114595,0.997956615794282,"UdivUmsypref","R","BGROCKPCOAST",3,-1.23703979017514,-1.25230763636843,0.847977533312509,"Blackgill rockfish Pacific Coast","NWFSC-BGROCKPCOAST-1950-2011-STACHURA","Sebastes melanostomus","Blackgill rockfish","USA-NMFS-PCOAST","US West Coast"
1992,-0.115586648991079,0.997956615794282,"UdivUmsypref","R","BGROCKPCOAST",3,-1.35233345814734,-1.37965148622062,0.76717202658537,"Blackgill rockfish Pacific Coast","NWFSC-BGROCKPCOAST-1950-2011-STACHURA","Sebastes melanostomus","Blackgill rockfish","USA-NMFS-PCOAST","US West Coast"
1993,-0.104820065856674,0.997956615794282,"UdivUmsypref","R","BGROCKPCOAST",3,-1.65978323940654,-1.45917129182262,0.698319701348995,"Blackgill rockfish Pacific Coast","NWFSC-BGROCKPCOAST-1950-2011-STACHURA","Sebastes melanostomus","Blackgill rockfish","USA-NMFS-PCOAST","US West Coast"
1994,-0.131846500454964,0.997956615794282,"UdivUmsypref","R","BGROCKPCOAST",3,-1.69821446206394,-1.64396689826758,0.738326739264591,"Blackgill rockfish Pacific Coast","NWFSC-BGROCKPCOAST-1950-2011-STACHURA","Sebastes melanostomus","Blackgill rockfish","USA-NMFS-PCOAST","US West Coast"
1995,-0.0868185544282831,0.997956615794282,"UdivUmsypref","R","BGROCKPCOAST",3,-1.73664568472134,-1.8904087106024,0.975265182412519,"Blackgill rockfish Pacific Coast","NWFSC-BGROCKPCOAST-1950-2011-STACHURA","Sebastes melanostomus","Blackgill rockfish","USA-NMFS-PCOAST","US West Coast"
1996,-0.0902272504177642,0.997956615794282,"UdivUmsypref","R","BGROCKPCOAST",3,-1.77507690737874,-1.70998466390076,0.697876884890897,"Blackgill rockfish Pacific Coast","NWFSC-BGROCKPCOAST-1950-2011-STACHURA","Sebastes melanostomus","Blackgill rockfish","USA-NMFS-PCOAST","US West Coast"
1997,-0.102057463128254,0.997956615794282,"UdivUmsypref","R","BGROCKPCOAST",3,-1.77507690737874,-1.88950549786965,0.917660146893285,"Blackgill rockfish Pacific Coast","NWFSC-BGROCKPCOAST-1950-2011-STACHURA","Sebastes melanostomus","Blackgill rockfish","USA-NMFS-PCOAST","US West Coast"
1998,-0.0837660577212813,0.997956615794282,"UdivUmsypref","R","BGROCKPCOAST",3,-1.73664568472134,-1.71938509468871,0.701315536767397,"Blackgill rockfish Pacific Coast","NWFSC-BGROCKPCOAST-1950-2011-STACHURA","Sebastes melanostomus","Blackgill rockfish","USA-NMFS-PCOAST","US West Coast"
1999,-0.0889871839588328,0.997956615794282,"UdivUmsypref","R","BGROCKPCOAST",3,-1.65978323940654,-1.6864160559617,0.672019887389546,"Blackgill rockfish Pacific Coast","NWFSC-BGROCKPCOAST-1950-2011-STACHURA","Sebastes melanostomus","Blackgill rockfish","USA-NMFS-PCOAST","US West Coast"
2000,-0.0785672931143228,0.997956615794282,"UdivUmsypref","R","BGROCKPCOAST",3,-1.50605834877694,-1.48302661325847,0.659491682970563,"Blackgill rockfish Pacific Coast","NWFSC-BGROCKPCOAST-1950-2011-STACHURA","Sebastes melanostomus","Blackgill rockfish","USA-NMFS-PCOAST","US West Coast"
2001,-0.0677361834848919,0.997956615794282,"UdivUmsypref","R","BGROCKPCOAST",3,-1.35233345814734,-1.37879820933928,0.495200707333543,"Blackgill rockfish Pacific Coast","NWFSC-BGROCKPCOAST-1950-2011-STACHURA","Sebastes melanostomus","Blackgill rockfish","USA-NMFS-PCOAST","US West Coast"
2002,-0.0771268405423828,0.997956615794282,"UdivUmsypref","R","BGROCKPCOAST",3,-1.23703979017514,-1.23149353928343,0.389125535270652,"Blackgill rockfish Pacific Coast","NWFSC-BGROCKPCOAST-1950-2011-STACHURA","Sebastes melanostomus","Blackgill rockfish","USA-NMFS-PCOAST","US West Coast"
2003,-0.0849005319075341,0.997956615794282,"UdivUmsypref","R","BGROCKPCOAST",3,-1.12174612220294,-1.13317216525805,0.361358126694178,"Blackgill rockfish Pacific Coast","NWFSC-BGROCKPCOAST-1950-2011-STACHURA","Sebastes melanostomus","Blackgill rockfish","USA-NMFS-PCOAST","US West Coast"
2004,-0.059386630920368,0.997956615794282,"UdivUmsypref","R","BGROCKPCOAST",3,-1.08331489954554,-1.01496395873308,0.366953280326757,"Blackgill rockfish Pacific Coast","NWFSC-BGROCKPCOAST-1950-2011-STACHURA","Sebastes melanostomus","Blackgill rockfish","USA-NMFS-PCOAST","US West Coast"
2005,-0.077486285500457,0.997956615794282,"UdivUmsypref","R","BGROCKPCOAST",3,-0.968021231573343,-1.0025360209863,0.352012217727231,"Blackgill rockfish Pacific Coast","NWFSC-BGROCKPCOAST-1950-2011-STACHURA","Sebastes melanostomus","Blackgill rockfish","USA-NMFS-PCOAST","US West Coast"
2006,-0.0516387829807094,0.997956615794282,"UdivUmsypref","R","BGROCKPCOAST",3,-0.891158786258544,-0.872218272691439,0.333326983647336,"Blackgill rockfish Pacific Coast","NWFSC-BGROCKPCOAST-1950-2011-STACHURA","Sebastes melanostomus","Blackgill rockfish","USA-NMFS-PCOAST","US West Coast"
2007,-0.0399997446489641,0.997956615794282,"UdivUmsypref","R","BGROCKPCOAST",3,-0.775865118286345,-0.79392393923365,0.320276800052101,"Blackgill rockfish Pacific Coast","NWFSC-BGROCKPCOAST-1950-2011-STACHURA","Sebastes melanostomus","Blackgill rockfish","USA-NMFS-PCOAST","US West Coast"
2008,-0.0383894771260823,0.997956615794282,"UdivUmsypref","R","BGROCKPCOAST",3,-0.699002672971546,-0.675558692658302,0.34641159737136,"Blackgill rockfish Pacific Coast","NWFSC-BGROCKPCOAST-1950-2011-STACHURA","Sebastes melanostomus","Blackgill rockfish","USA-NMFS-PCOAST","US West Coast"
2009,-0.034910233461308,0.997956615794282,"UdivUmsypref","R","BGROCKPCOAST",3,-0.622140227656746,-0.591282327827359,0.312012702318292,"Blackgill rockfish Pacific Coast","NWFSC-BGROCKPCOAST-1950-2011-STACHURA","Sebastes melanostomus","Blackgill rockfish","USA-NMFS-PCOAST","US West Coast"
2010,-0.0415445286606632,0.997956615794282,"UdivUmsypref","R","BGROCKPCOAST",3,-0.545277782341947,-0.575222969917499,0.311365497268002,"Blackgill rockfish Pacific Coast","NWFSC-BGROCKPCOAST-1950-2011-STACHURA","Sebastes melanostomus","Blackgill rockfish","USA-NMFS-PCOAST","US West Coast"
2011,-0.0277265425334317,0.997956615794282,"UdivUmsypref","R","BGROCKPCOAST",3,-0.506846559684547,-0.47838887493374,0.326694429670983,"Blackgill rockfish Pacific Coast","NWFSC-BGROCKPCOAST-1950-2011-STACHURA","Sebastes melanostomus","Blackgill rockfish","USA-NMFS-PCOAST","US West Coast"
2012,-0.0373542635943887,0.997956615794282,"UdivUmsypref","R","BGROCKPCOAST",3,-0.468415337027147,-0.458683860154117,0.320531781452418,"Blackgill rockfish Pacific Coast","NWFSC-BGROCKPCOAST-1950-2011-STACHURA","Sebastes melanostomus","Blackgill rockfish","USA-NMFS-PCOAST","US West Coast"
2013,-0.0594970316242446,0.997956615794282,"UdivUmsypref","R","BGROCKPCOAST",3,-0.429984114369748,-0.469469033292297,0.367796492876073,"Blackgill rockfish Pacific Coast","NWFSC-BGROCKPCOAST-1950-2011-STACHURA","Sebastes melanostomus","Blackgill rockfish","USA-NMFS-PCOAST","US West Coast"
2014,-0.0403254414571065,0.997956615794282,"UdivUmsypref","R","BGROCKPCOAST",3,-0.391552891712348,-0.369587092452296,0.295953076094081,"Blackgill rockfish Pacific Coast","NWFSC-BGROCKPCOAST-1950-2011-STACHURA","Sebastes melanostomus","Blackgill rockfish","USA-NMFS-PCOAST","US West Coast"
2015,-0.0265261952942201,0.997956615794282,"UdivUmsypref","R","BGROCKPCOAST",3,-0.314690446397549,-0.355112894163553,0.298556635496091,"Blackgill rockfish Pacific Coast","NWFSC-BGROCKPCOAST-1950-2011-STACHURA","Sebastes melanostomus","Blackgill rockfish","USA-NMFS-PCOAST","US West Coast"
